K02034	6
K06997	3
K13444	27
K03439	6
K02063	21
K07126	34
K01667	5
K21233	2
K02065	7
K17058	2
K19693	11
K16109	2
K12583	31
K01778	1
K02199	553
K19661	19
K03424	24
K11633	23
K01881	11
K21504	1
K15342	2
K18142	1
K01945	11
K20203	1
K03581	4
K22305	8
K12706	1
K02121	1
K21344	1
K00800	3
K19955	2
K16699	2
K11635	14
K02037	14
K12904	5
K07478	8
K16787	5
K03093	1
K07138	60
K00806	10
K09955	111
K20573	2
K18429	4
K03169	63
K03686	8
K00973	7
K12943	7
K22339	4
K07337	5
K04092	4
K13954	3
K16053	7
K22222	1
K18959	75
K05591	1
K12945	1
K00937	17
K03217	8
K03680	10
K10973	4
K13312	10
K07753	2
K21466	2
K22327	3
K21050	1
K01609	12
K00929	3
K18997	3
K01492	2
K07755	25
K08313	4
K14418	4
K02945	9
K13238	1
K01029	4
K24597	1
K09479	1
K01873	23
K03426	3
K14379	32
K21961	30
K02906	2
K12111	34
K03575	2
K06237	1
K03168	27
K19337	4
K01875	5
K03205	8
K08307	9
K05366	1
K02189	3
K19755	4
K12906	30
K02111	6
K01745	3
K15999	15
K00554	6
K06229	3
K02081	4
K01608	16
K22340	2
K20376	3
K16112	22
K20680	9
K07319	9
K03658	7
K04516	6
K07407	41
K09478	1
K22500	2
K00928	11
K07381	1
K03100	14
K10773	16
K02968	2
K11704	6
K13788	6
K00294	5
K22346	1
K13950	17
K08234	18
K01156	1
K09117	5
K23975	9
K24558	9
K12818	1
K10843	24
K00773	7
K03322	15
K03106	6
K10718	2
K12448	5
K03046	9
K21939	4
K13040	37
K11332	2
K01273	1
K03190	7
K07806	15
K07497	24
K13038	7
K07511	1
K03553	3
K03040	7
K02527	18
K11731	1
K01996	7
K03555	8
K17069	1
K07459	23
K07032	2
K14292	9
K19353	5
K00096	1
K12990	1
K22250	1
K03388	11
K02996	3
K21903	3
K00243	5
K14048	6
K03613	4
K13678	8
K22876	1
K07647	4
K03976	9
K01436	21
K10831	4
K03615	4
K02343	4
K01448	4
K00245	5
K03321	5
K04482	1
K18891	2
K08676	24
K12996	5
K17624	1
K03839	41
K02990	3
K16111	3
K08978	2
K16028	5
K10685	5
K21499	34
K21590	1
K16150	11
K00831	1
K03293	9
K03767	5
K24041	3
K07484	16
K20485	7
K12434	1
K01657	16
K07588	7
K05810	8
K10206	1
K03044	2
K00425	14
K12306	5
K14358	4
K05824	1
K02517	5
K19651	1
K05847	5
K21221	1
K17068	2
K21636	8
K12449	2
K20038	6
K11787	14
K03582	2
K12055	14
K14979	15
K00094	2
K02994	6
K02931	2
K09459	3
K10955	1
K07231	5
K21498	5
K21594	2
K00652	8
K01546	4
K09511	1
K12796	24
K03840	3
K13679	3
K04034	49
K23685	71
K06904	16
K10268	14
K19459	1
K00955	20
K04063	4
K22636	4
K06154	3
K11434	10
K12699	9
K05592	5
K02657	3
K03817	23
K08384	42
K06609	1
K20615	10
K07638	28
K19171	3
K00661	1
K00330	2
K24545	1
K07791	12
K22877	1
K07646	8
K03826	9
K17640	1
K13283	9
K01133	1
K06199	4
K08282	1
K03977	7
K00278	8
K24119	6
K21586	10
K02986	1
K02230	4
K13766	1
K07259	18
K04075	10
K00348	4
K02313	4
K16091	3
K21809	14
K24460	1
K03814	1
K05553	2
K02621	24
K00992	4
K18969	19
K14387	12
K21681	14
K07487	20
K07301	2
K02429	4
K00566	5
K19258	1
K20709	3
K06925	5
K23535	2
K05970	18
K07078	6
K00560	6
K21299	6
K09748	5
K19639	1
K03495	5
K02133	8
K18904	22
K03501	6
K16030	2
K07258	1
K18331	1
K21454	11
K01428	2
K01524	8
K06201	10
K22951	8
K13501	15
K24601	1
K11166	6
K09015	9
K03816	1
K13810	5
K03742	3
K09013	16
K08968	3
K03733	6
K20977	35
K16707	23
K18704	1
K18608	5
K09823	4
K08156	1
K12524	7
K06386	1
K15776	2
K05838	21
K21675	1
K01265	6
K06978	8
K07171	1
K19297	5
K08081	2
K07025	38
K05350	13
K15974	1
K09765	2
K23059	4
K14743	4
K01689	5
K19259	2
K15967	2
K14732	3
K08900	4
K01892	12
K03709	2
K01338	3
K24249	13
K13800	5
K13550	12
K03497	11
K04618	5
K01270	15
K01961	6
K01856	1
K15948	4
K02477	3
K01889	6
K06927	4
K02118	3
K13195	3
K01811	3
K03043	1
K13497	13
K06944	7
K23518	6
K20458	5
K21666	1
K05936	17
K00145	3
K01409	5
K02601	15
K16870	4
K03929	16
K10756	2
K03719	1
K03287	46
K06441	1
K00104	16
K03781	13
K21150	1
K10686	1
K03296	44
K04077	6
K20981	5
K00789	6
K08675	22
K22331	1
K12409	4
K07767	3
K21593	6
K03975	8
K24307	1
K02338	7
K18947	19
K16153	3
K12692	1
K09607	2
K12340	61
K02346	6
K07774	8
K03521	1
K17194	3
K19613	1
K06940	1
K00529	9
K21819	1
K06221	23
K01854	1
K20589	9
K01267	4
K04772	6
K06867	13
K24654	2
K13484	1
K21664	18
K05991	2
K12408	35
K13832	9
K00239	11
K10754	4
K21037	5
K03773	7
K21075	14
K03775	3
K03231	3
K03294	1
K00956	12
K16703	8
K09805	1
K08716	6
K20973	28
K14586	6
K00754	3
K13006	1
K18299	1
K00262	11
K03614	18
K07005	2
K01089	14
K12267	13
K13775	6
K03981	9
K07003	9
K10956	5
K20918	38
K01119	11
K08681	1
K18833	2
K07669	31
K18221	1
K12372	10
K02316	23
K01579	3
K00690	2
K13280	1
K01130	41
K09014	6
K03734	3
K23999	3
K02242	1
K12351	1
K00335	1
K12235	1
K23107	1
K10799	8
K01209	36
K22925	2
K08744	7
K03617	12
K01136	1
K03825	7
K18012	4
K16926	2
K06920	8
K11752	3
K07010	16
K10563	1
K01372	7
K07024	3
K00113	2
K14254	3
K22585	7
K06914	10
K09816	4
K06926	12
K01752	2
K20902	2
K19960	1
K01277	10
K21667	2
K03702	15
K06877	70
K22091	1
K02470	6
K07493	14
K19742	1
K20152	4
K01682	17
K14441	4
K02314	1
K03284	10
K05804	180
K03627	13
K17735	1
K03644	8
K14153	13
K00957	6
K03748	20
K07399	5
K20930	17
K01134	1
K19461	3
K01191	3
K18944	27
K03639	33
K07735	6
K01467	35
K16009	27
K21670	3
K21386	1
K03152	3
K01952	1
K08590	10
K02474	21
K10536	1
K00052	5
K00179	6
K06714	1
K01785	19
K07014	8
K15775	2
K00548	2
K06972	63
K01783	5
K18590	7
K05614	10
K22036	1
K13995	1
K03340	5
K20344	5
K11069	1
K06200	7
K03317	4
K00819	4
K14059	11
K03500	10
K02004	151
K13993	9
K00677	2
K21573	1698
K13811	1
K24592	1
K16127	1
K12918	1
K06206	1
K18348	1
K03212	1
K05579	3
K12719	4
K01486	8
K22322	3
K16328	6
K03477	1
K01937	8
K21239	4
K16955	20
K21895	2
K01868	10
K12589	7
K15857	2
K06890	7
K07082	3
K16407	2
K21861	3
K20569	2
K03442	21
K03568	5
K13477	5
K01610	8
K07448	3
K14336	2
K00492	1
K20545	1
K01647	1
K06896	28
K12556	1
K00609	2
K24252	2
K00700	14
K03118	6
K05351	1
K07304	1
K01624	2
K01918	6
K14213	34
K15057	9
K19082	3
K02231	1
K10829	20
K04084	148
K05578	3
K19112	1
K16096	2
K00873	4
K19304	18
K21472	1
K15099	1
K06413	20
K03327	76
K07787	5
K05515	4
K02355	6
K15578	15
K19436	2
K08223	6
K02000	11
K04564	10
K19448	2
K16090	13
K14058	11
K00111	7
K15898	11
K03545	7
K16375	24
K01928	1
K19505	1
K07053	22
K01000	4
K09698	5
K01843	3
K03305	17
K18302	1
K23121	1
K03466	6
K11294	9
K07517	9
K03543	72
K18577	8
K02521	11
K07300	4
K11626	8
K01869	7
K11928	1
K01006	3
K24283	3
K21238	15
K00595	17
K00156	9
K20568	4
K09996	1
K06894	19
K24285	8
K20442	64
K18701	1
K07465	2
K06373	7
K01775	32
K19650	9
K03525	2
K16363	7
K00036	3
K21883	1
K19108	1
K20149	1
K21405	2
K19611	72
K18478	1
K16406	1
K18138	22
K17473	6
K19958	1
K05340	1
K02015	1
K18146	2
K09650	2
K01286	8
K03470	8
K19263	1
K11936	6
K13525	1
K22052	1
K19797	4
K09759	1
K05338	4
K03098	3
K06897	17
K09780	1
K11392	16
K07164	4
K01791	32
K11259	7
K05995	7
K21071	8
K10725	1
K00865	8
K04096	12
K13310	1
K03316	2
K16114	9
K21530	3
K03771	5
K13985	15
K22798	1
K07001	5
K00849	13
K20785	1
K06207	6
K12297	14
K03324	7
K02617	1
K03841	1
K21536	2
K05601	5
K07315	15
K04567	13
K14415	1
K06330	2
K14652	10
K21216	7
K21502	56
K01639	1
K04105	5
K08139	5
K03149	4
K03208	3
K01815	1
K01284	16
K20525	8
K11991	12
K06215	5
K19236	1
K21224	3
K01258	20
K06213	2
K21210	9
K01662	9
K19313	3
K01736	9
K12902	1
K01627	3
K12598	1
K14162	16
K06147	12
K20983	8
K15460	8
K15569	2
K21417	3
K03655	16
K22757	13
K03783	5
K16097	2
K21440	4
K00925	3
K07650	61
K09514	5
K00674	5
K15532	2
K14206	5
K24040	6
K24555	2
K17249	58
K06116	13
K00979	1
K07263	21
K15545	31
K07317	1
K14417	10
K04565	6
K01803	6
K05520	8
K22953	5
K14440	12
K00648	5
K03503	1
K24152	1
K03218	2
K01805	3
K13990	4
K21570	12
K21479	20
K17850	7
K03237	2
K16414	5
K08998	3
K21206	1
K02970	4
K14534	1
K08690	1
K13853	1
K01190	7
K21268	9
K07442	1
K02190	8
K07568	10
K14342	1
K08178	11
K19793	12
K15654	1
K01912	3
K07137	13
K07175	4
K24258	1
K11615	22
K00012	20
K03430	6
K09761	9
K02805	1
K06911	4
K01844	1
K16106	6
K03562	10
K03527	2
K21381	2
K06950	1
K03544	4
K21574	13
K03790	7
K08999	1
K24557	1
K21478	1
K22373	1
K03699	19
K18214	4
K18220	7
K23393	10
K02967	2
K24301	24
K07222	6
K15572	5
K00927	4
K00962	4
K06143	2
K07504	3
K02005	4
K03657	19
K21204	1
K09568	2
K11131	6
K03281	4
K05572	1
K01776	7
K19340	5
K03517	7
K07050	13
K13306	30
K01840	19
K06921	17
K07089	12
K12452	12
K19317	9
K18444	7
K23182	20
K07056	12
K22090	2
K01679	2
K03306	4
K01712	12
K00074	2
K00602	9
K21373	1
K03546	5
K08071	8
K20419	35
K16694	1
K21859	1
K21400	1
K21225	2
K01643	1
K09952	2
K06941	4
K15237	4
K01814	7
K02016	2
K07098	1
K00033	6
K11645	4
K16107	1
K15503	4
K07130	1
K08169	14
K03526	8
K07579	1
K18581	1
K06999	11
K03437	12
K05275	5
K15987	7
K11814	1
K01186	1
K18954	15
K05539	2
K07316	3
K02977	1
K15527	6
K07277	72
K03378	8
K19099	2
K20265	4
K01495	3
K07264	1
K06530	66
K17324	7
K24588	1
K07507	3
K09578	16
K05544	10
K03315	8
K20984	6
K12935	1
K03654	11
K00951	10
K23724	2
K23747	1
K03784	21
K03688	6
K01604	1
K16247	2
K21330	7
K01735	6
K16696	6
K12600	31
K12908	2
K13524	2
K15657	1
K01668	1
K19316	2
K13551	4
K02014	49
K20514	10
K03572	5
K03307	7
K01847	14
K02600	5
K01966	9
K01872	3
K07149	10
K03524	5
K21508	5
K23584	1
K03801	6
K05540	6
K21080	1
K20758	9
K12733	9
K09470	4
K07783	1
K02357	5
K24556	7
K03650	23
K12252	1
K16438	3
K18322	10
K06113	33
K22215	2
K12960	35
K07653	48
K02851	15
K23385	4
K08956	1
K18950	4
K03234	7
K10710	4
K03797	16
K00833	8
K22695	1
K04518	5
K09136	3
K03656	1
K00864	11
K16113	3
K24589	1
K15055	9
K03786	6
K18989	1
K04420	1
K13611	1
K11600	1
K02565	2
K15932	1
K11687	8
K07042	4
K09772	1
K21934	1
K09710	2
K16399	1
K02115	8
K24671	1
K09835	2
K19724	4
K01687	18
K15633	12
K01696	12
K20585	2
K00525	9
K02224	9
K03292	37
K03723	2
K06158	7
K08321	2
K00347	4
K00351	2
K06020	15
K24570	16
K07101	9
K20836	5
K18970	2
K22963	1
K08678	7
K01534	10
K13292	6
K12251	9
K16014	6
K09809	1
K23102	5
K04040	9
K04485	19
K19597	3
K07637	94
K20830	1
K02852	3
K03386	3
K03455	35
K02123	6
K05829	8
K23523	2
K14623	1
K00057	5
K22185	1
K02536	30
K01883	8
K05666	12
K03585	9
K03453	16
K19726	2
K00099	6
K20571	1
K11214	3
K07456	30
K05837	12
K12308	9
K09866	3
K15818	1
K01798	4
K09951	1
K00134	9
K12444	1
K13049	15
K09924	2
K06942	1
K12405	2
K03979	3
K23316	5
K09584	30
K08679	57
K03778	1
K13713	5
K00971	9
K23242	4
K08974	11
K17724	1
K18350	19
K13384	3
K16180	16
K18817	2
K22948	2
K03715	9
K21015	1
K06909	12
K07257	8
K04039	2
K03923	1
K23351	14
K18974	3
K00266	8
K06180	34
K21807	1
K02238	15
K03768	1
K12659	5
K06131	3
K03664	2
K12988	16
K05030	7
K04072	8
K08964	8
K22773	3
K04708	5
K07739	12
K00346	8
K09903	7
K08669	19
K18814	38
K13932	4
K24120	10
K16044	16
K03282	2
K20837	16
K01451	20
K00850	3
K02988	2
K19457	1
K07221	23
K15571	1
K09022	12
K02217	3
K21620	1
K21353	1
K03609	40
K02519	6
K02472	20
K19250	3
K03188	4
K02528	11
K21832	8
K00129	1
K00088	4
K12410	3
K05612	5
K16005	2
K13700	22
K09740	11
K00175	7
K01756	4
K03075	4
K21045	1
K02227	11
K22719	4
K06196	10
K18960	12
K07289	37
K01205	3
K20932	1
K01414	25
K06187	3
K03829	9
K07649	61
K17211	11
K23993	10
K21486	1
K12721	4
K01537	6
K03394	10
K03331	2
K04014	4
K23270	15
K03660	4
K12950	1
K07663	18
K11414	1
K04020	1
K13829	3
K12203	1
K18908	11
K19630	2
K03595	12
K01861	1
K23173	4
K13019	10
K19393	1
K15923	17
K10532	2
K05674	18
K14742	1
K10545	36
K09940	2
K19395	6
K11754	27
K03593	11
K09874	2
K03150	1
K00119	8
K19221	4
K22550	2
K05836	7
K22043	1
K12573	16
K03111	18
K01262	6
K03189	1
K01754	6
K08600	1
K21399	1
K08195	21
K09925	1
K01278	20
K07552	10
K19622	43
K03064	1
K07482	7
K00133	2
K15727	15
K09384	16
K13421	4
K04781	18
K13558	6
K02469	2
K21271	3
K12901	3
K23547	4
K02080	4
K09667	91
K20450	3
K02172	18
K08589	13
K03629	4
K04486	4
K20747	1
K20257	20
K12661	6
K00688	14
K22341	1
K02992	2
K08651	20
K03924	6
K19585	1
K24573	4
K01151	13
K20681	10
K04069	18
K07386	9
K18672	3
K12992	1
K04043	9
K21026	1
K19091	9
K17723	29
K02120	4
K17063	5
K19723	4
K22024	8
K01880	4
K04773	22
K15256	9
K03809	8
K02302	1
K08068	3
K05665	10
K10524	8
K06879	10
K19397	19
K24954	13
K04718	4
K01886	6
K13559	10
K02564	5
K07778	6
K02886	6
K23997	10
K00265	1
K01533	38
K03833	5
K18981	2
K18353	2
K05602	5
K07713	15
K00611	8
K06013	8
K19036	12
K01207	2
K07358	21
K13254	1
K17828	4
K09704	4
K02982	4
K18948	10
K02337	13
K04487	2
K07282	6
K04496	2
K20939	1
K01478	4
K15584	1
K03867	1
K01096	11
K03744	15
K04078	2
K00853	8
K03648	13
K12375	14
K22625	3
K03762	3
K24530	2
K02232	17
K21027	14
K12373	94
K19111	3
K09873	6
K01755	4
K04763	12
K07492	1
K12146	1
K03703	10
K19253	1
K13012	8
K08301	11
K19255	15
K07018	25
K21003	76
K23517	2
K15726	4
K04765	6
K02117	9
K03070	6
K09818	1
K10562	5
K00112	7
K11755	5
K13703	2
K20590	1
K05916	8
K14286	2
K03498	15
K18013	12
K11753	6
K03531	10
K03594	4
K13746	5
K06045	4
K22613	1
K00281	8
K03649	5
K04079	10
K24446	1
K24534	2
K01425	7
K00796	18
K05580	9
K24565	1
K02652	2
K14152	3
K22678	2
K00790	4
K01206	9
K11162	3
K21038	35
K03665	2
K11953	2
K00174	7
K11105	12
K01890	18
K01652	7
K24251	8
K20594	1
K03590	4
K06975	6
K10300	25
K21354	1
K03587	10
K18431	4
K07028	1
K00053	5
K01407	15
K23448	4
K18902	10
K01887	7
K05914	15
K06287	4
K01955	3
K21613	8
K03596	4
