K03525	2
K18090	2
K24712	1
K15270	2
K00048	1
K19650	3
K05995	2
K11749	2
K11392	2
K06897	5
K16509	3
K06406	1
K05338	3
K13525	2
K00030	3
K11936	6
K03470	4
K16792	1
K06334	1
K01286	4
K07650	18
K00925	3
K21440	1
K11079	3
K10979	2
K02815	13
K06901	1
K03655	2
K00848	3
K21417	4
K01023	5
K20983	7
K14162	3
K06147	2
K17323	2
K15545	5
K07263	4
K06116	4
K17249	1
K13653	8
K24040	5
K16147	2
K24321	1
K21502	1
K21216	2
K06330	2
K01813	6
K01662	3
K06213	3
K01258	2
K21224	2
K02025	2
K11991	1
K20525	6
K01815	3
K03568	3
K20569	2
K03442	4
K20460	5
K07082	2
K06890	2
K01868	4
K01937	2
K19699	2
K03477	10
K16328	20
K14213	7
K07304	2
K03118	1
K00700	2
K00609	3
K06896	5
K05841	1
K21911	2
K07448	1
K13993	3
K07505	1
K02004	25
K03500	2
K14059	6
K11069	8
K20344	2
K23394	1
K01193	2
K03856	2
K18348	6
K00282	2
K21168	6
K02521	23
K03543	2
K03466	4
K21711	3
K20118	2
K09698	5
K07053	10
K19505	14
K03545	3
K06373	1
K20442	4
K08302	8
K24285	1
K09996	2
K01869	4
K05898	2
K00873	2
K20506	2
K20961	11
K02773	1
K04084	1
K02775	1
K10829	6
K24180	6
K03339	1
K15057	12
K14058	2
K22104	3
K19448	4
K23396	3
K02000	2
K15578	1
K02355	1
K03327	21
K11068	3
K06914	8
K22585	3
K07047	2
K14254	1
K07024	22
K10563	2
K07010	2
K11752	2
K06877	9
K22034	2
K03702	3
K01752	2
K06926	5
K16710	1
K00335	3
K12351	1
K03734	3
K09014	1
K01130	4
K13280	4
K00690	4
K02316	2
K12372	5
K06411	2
K03392	4
K03825	7
K03617	5
K08744	3
K12235	4
K08590	2
K03079	2
K01952	3
K03152	5
K08602	5
K09645	2
K03431	3
K05832	2
K18590	3
K06972	2
K06385	2
K15775	1
K07014	13
K14717	1
K13431	1
K14153	5
K03627	18
K05804	24
K02653	4
K03284	2
K11163	3
K01467	3
K03639	6
K18944	6
K21030	3
K18250	2
K20930	2
K07816	2
K17810	1
K07742	1
K00789	2
K04077	2
K11173	2
K03296	3
K06441	1
K06596	2
K11175	3
K10756	2
K03929	1
K24801	1
K02346	5
K18951	2
K18866	8
K02338	1
K24307	1
K21593	2
K03975	4
K12409	2
K24572	1
K08675	1
K02477	2
K01270	4
K00169	3
K03497	4
K13550	1
K13800	1
K24249	2
K01338	2
K02601	3
K05823	2
K03480	4
K23518	3
K06944	1
K03800	3
K02118	2
K20973	9
K16703	2
K06182	2
K00895	2
K21075	4
K04066	2
K13832	2
K20918	1
K19555	1
K10956	2
K13775	1
K03614	1
K07005	3
K00262	3
K00244	19
K22945	1
K08724	3
K03843	1
K10537	2
K06221	3
K02011	2
K05815	1
K00529	3
K02119	2
K17194	2
K21664	2
K01267	2
K01222	3
K08188	1
K06925	1
K19258	1
K00566	3
K07487	2
K20592	3
K02133	1
K03495	6
K01997	2
K09748	1
K10901	1
K13051	3
K23535	3
K21833	2
K09815	3
K10213	4
K03977	4
K08282	1
K13283	4
K03826	3
K01142	3
K07638	4
K18969	5
K00992	6
K02621	5
K24460	1
K20966	12
K02313	1
K04075	4
K07171	5
K06978	4
K01265	1
K06397	1
K06386	1
K12524	2
K09823	2
K07152	1
K03709	7
K08900	2
K15967	6
K01689	1
K09879	4
K07023	2
K08189	1
K23059	5
K15974	11
K03592	2
K05350	15
K07025	24
K02759	24
K06201	5
K09702	2
K21454	16
K13271	1
K07258	9
K08253	6
K22972	1
K03501	2
K11202	9
K16707	4
K20977	31
K16201	1
K03733	2
K08968	2
K09013	16
K13810	2
K09015	2
K20964	2
K11166	1
K18891	5
K03615	2
K22927	2
K10831	5
K01436	2
K03976	4
K21903	3
K22250	2
K02996	2
K02794	6
K14482	3
K15024	2
K11176	1
K16150	4
K00831	4
K21499	7
K10685	3
K24149	1
K02990	1
K03839	9
K11332	4
K13040	22
K24266	2
K03046	3
K12448	4
K23512	4
K09775	1
K07032	2
K07459	2
K01996	8
K03483	5
K15669	1
K03040	2
K03553	2
K23144	1
K00140	2
K13038	3
K21211	1
K09511	1
K01546	3
K05606	1
K21498	3
K20678	2
K09459	1
K02994	2
K07718	7
K20976	2
K05020	1
K20615	6
K08384	4
K03817	7
K02657	6
K11434	1
K13967	7
K17231	3
K10268	2
K23685	12
K03311	2
K04034	12
K21636	6
K05847	3
K15735	2
K05341	4
K06943	1
K00200	6
K10206	3
K19004	3
K20485	1
K07484	3
K14979	3
K12055	3
K11787	4
K21739	3
K09004	2
K02538	13
K12449	4
K02434	2
K05591	1
K18959	12
K19206	2
K06174	1
K04092	3
K03686	1
K07755	9
K12633	2
K03217	1
K11635	10
K00800	2
K20203	3
K01945	2
K15342	3
K11633	3
K03424	2
K03169	3
K18429	1
K06882	1
K00806	2
K06994	2
K03093	6
K07138	15
K16787	4
K07478	5
K12904	4
K07574	2
K10773	3
K03100	2
K07319	1
K19117	3
K22340	1
K02745	38
K10718	1
K03106	3
K00773	2
K12253	4
K24454	3
K10614	2
K10843	6
K16436	1
K09117	3
K08234	8
K13950	2
K21442	1
K21464	2
K02968	1
K07031	2
K19337	3
K04759	7
K03168	2
K06237	2
K12111	5
K14379	8
K21961	39
K21856	1
K21212	1
K01873	3
K20581	3
K00554	2
K02111	2
K22129	2
K12906	2
K22601	3
K05366	4
K03529	2
K01818	2
K03205	3
K11725	2
K01670	3
K19886	1
K07560	2
K22578	1
K24250	2
K03438	2
K07432	3
K07059	2
K07443	8
K18430	2
K07566	2
K19509	35
K20427	1
K06958	1
K04082	1
K16202	1
K03696	4
K21149	1
K00948	1
K03272	1
K22785	1
K03687	3
K05519	4
K03335	2
K00763	1
K12915	1
K07693	8
K18332	2
K03502	2
K00791	2
K03216	6
K19336	1
K00605	1
K09693	1
K06236	3
K03308	5
K06959	3
K07120	2
K12063	3
K03427	1
K03548	8
K19661	7
K12583	7
K15950	1
K19693	1
K02065	6
K07126	8
K02063	8
K03439	2
K06997	3
K02034	7
K20591	1
K20534	1
K11358	3
K05367	3
K02622	4
K03798	2
K03631	4
K21470	8
K06133	2
K00639	2
K03405	3
K13798	3
K13694	1
K10965	1
K15573	1
K09116	2
K17363	76
K03885	4
K00662	2
K10878	1
K24585	1
K21465	2
K13753	2
K01182	3
K19426	1
K07238	1
K13245	1
K02822	1
K03685	2
K02744	37
K08372	3
K12630	1
K07240	12
K07447	1
K00040	2
K10046	5
K14983	13
K11938	47
K22053	2
K10038	1
K05992	1
K01744	2
K06408	5
K19788	1
K09861	4
K04771	5
K01727	7
K01938	3
K12703	3
K03574	17
K03522	4
K11636	1
K01874	3
K07095	9
K13652	4
K00003	4
K03328	2
K01905	1
K02746	39
K07106	6
K13953	4
K06442	2
K06173	3
K03671	4
K11962	5
K11717	1
K01939	2
K14260	1
K09680	5
K01812	4
K12903	4
K05363	9
K01870	1
K22544	2
K06889	37
K16346	2
K00027	2
K06409	72
K01876	2
K02035	19
K20577	3
K16785	2
K06971	1
K03086	6
K00016	1
K03116	4
K01009	2
K16326	2
K01924	2
K19107	3
K03151	2
K01951	2
K01972	2
K16898	3
K01629	3
K03110	1
K00283	2
K24593	7
K03215	7
K03336	2
K06041	13
K13278	2
K00285	2
K03404	2
K16422	3
K10820	9
K11192	3
K03695	1
K18889	3
K16515	3
K22092	3
K03701	4
K19251	3
K07462	2
K06983	4
K10026	9
K00020	2
K19224	1
K08303	4
K15652	2
K00600	2
K07052	14
K12257	2
K07798	3
K00764	3
K24018	3
K08222	3
K06209	1
K02747	1
K15094	2
K09565	1
K12371	4
K10742	3
